cosine,jaccard
0.38879704900081913,0.0
0.3090811226892818,0.0
0.23270730307494478,0.0
0.2638970826857039,0.0
0.2539011690240577,0.0
0.13394892764967292,0.0
0.2616977765393454,0.0
0.24777794652827068,0.0
0.3639176895417243,0.0
0.2424992414205529,0.0
0.2430621636855572,0.0
0.25870885192871595,0.0
0.2948889657262513,0.0
0.3720986595936272,0.0
0.12192726677300192,0.0
0.21968309974264952,1.0
0.25698540295381345,0.0
0.27022711891352974,0.0
0.26690207539730304,0.0
0.1642006434133209,0.0
0.1778389442679542,0.0
0.42455177736043537,0.0
0.227901163207754,0.0
0.23874827246270508,0.0
0.2276828179496079,0.0
0.3240843349530057,0.0
0.2578369967848716,0.0
0.2938052314347327,0.0
0.21194502841014176,0.0
0.2223432715833884,0.0
0.38073067861646726,0.0
0.2145491175535851,0.0
0.29916881740641743,0.0
0.25297283664628495,0.0
0.2808859787475949,0.0
0.34500959661161806,0.0
0.22503887193383149,0.0
0.31544333442646943,0.0
0.13645713436790624,0.0
0.19118408437269577,0.0
0.3061695048827026,0.0
0.2852223124556462,0.0
0.3121842873499562,0.0
0.24902728865679674,0.0
0.47750358621879807,0.0
0.07194994587883338,0.0
0.31723140146762235,0.0
0.3413678172901116,0.0
0.2686294355642359,0.0
0.29013665882013384,0.0
0.24444934619509334,0.0
0.32787694134047257,0.0
0.3887104690232756,0.0
0.2948874333000438,0.0
0.28738690991514815,0.0
0.3178236281633219,0.0
0.1735845138526807,0.0
0.4404779862929025,0.0
0.20254871263639612,0.0
0.19396949077204428,0.0
0.34386765287502774,0.0
0.13152300963755675,0.0
0.5275146212914538,0.0
0.21219709547991977,0.0
0.2733977779962796,0.0
0.2259844870160575,0.0
0.2776465800549751,0.0
0.3739494930863535,0.0
0.1685255801635634,0.0
0.25721732727936736,0.0
0.37424891281406986,0.0
0.2547395982617369,0.0
0.264430486581422,0.0
0.09097803179558273,0.0
0.1901807410375495,0.0
0.2069799947636338,0.0
0.26577090997621416,0.0
0.21403716951294383,0.0
0.1981668720156411,0.0
0.13419123419780424,0.0
0.29881838071039923,0.0
0.2491092377599083,0.0
0.23248832881467557,0.0
0.2658230516122971,0.0
0.2745686993464292,0.0
0.19460483776209386,0.0
0.24436543532978802,0.0
0.27721764447548997,0.0
0.30256847150923843,0.0
0.30903090107965403,0.0
0.40280621310331083,0.0
0.3597445239567708,0.0
0.27634802720830387,0.0
0.23763978729467997,0.0
0.4816112559495872,0.0
0.20960823484926555,0.0
0.2471585882868493,0.0
0.34058475724757575,0.0
0.32678515621357523,0.0
0.3893056925541715,0.0
0.21916895555035645,0.0
0.1807934427768504,0.0
0.2973888855471502,0.0
0.29755798562165897,0.0
0.23183784996751203,0.0
0.4018867714193797,0.0
0.40494594467743916,0.0
0.22634126063960583,0.0
0.2779850512224328,0.0
0.28699938102561995,0.0
0.46486630617975744,0.0
0.41494894277268307,0.0
0.25307442218300213,0.0
0.3684156219337209,0.0
0.5517119894390337,0.0
0.3377551273354218,0.0
0.19916210585408967,0.0
0.24926659350964464,0.0
0.24808674603170688,0.0
0.30046762622976664,0.0
0.2492295431673187,0.0
0.37665469539182045,0.0
0.2644088505567449,0.0
0.33835876704451906,0.0
0.40032540659402704,0.0
0.36310543055881317,0.0
0.4381148585877743,0.0
0.22316353167192238,0.0
0.4463569069738984,0.0
0.22539467367199684,0.0
0.16749396847274853,0.0
0.34204767080796195,0.0
0.14779751586450107,0.0
0.2820771740955997,0.0
0.34153527926776933,0.0
0.2865327739994533,0.0
0.1590813999626943,0.0
0.13172740848820694,0.0
0.1746396285682193,0.0
0.327036070242665,0.0
0.19032220335585703,0.0
0.16044198321021103,0.0
0.2687919705148991,0.0
0.1791661515180034,0.0
0.3112102576848649,0.0
0.28850175091979235,0.0
0.07195204325316457,0.0
0.27486142083659026,0.0
0.23241128574406744,0.0
0.24570729837699942,0.0
0.3125684152458062,0.0
0.1714411944188621,0.0
0.22452200403088093,0.0
0.17278966179016386,0.0
0.18711256600655862,0.0
0.23152728997170255,0.0
0.3393307169624591,0.0
0.39563333601338446,0.0
0.16524426497061892,0.0
0.2718976120464817,0.0
0.20536188065138053,0.0
0.1715623549341897,0.0
0.28677698999057255,0.0
0.26108543161873554,0.0
0.17152969764645074,0.0
0.29456572792641766,0.0
0.3149074175085362,0.0
0.3065116756588053,0.0
0.39037414217387334,0.0
0.25592596891081976,0.0
0.3081200389575459,0.0
0.11800255942295501,0.0
0.42838398371207026,0.0
0.37309671273864964,0.0
0.2736766520141417,0.0
0.17980404608729852,0.0
0.21385001483106708,0.0
0.2369126906765113,0.0
0.26444740936505645,0.0
0.2971634263968872,0.0
0.16274512210354014,0.0
0.23326442371620526,0.0
0.2791215877613894,0.0
0.2238287464174004,0.0
0.24863710700126515,0.0
0.2634564213429318,0.0
0.29233644258465974,0.0
0.23932013292211815,0.0
0.29907904479219055,0.0
0.3473840362313262,0.0
0.2182933853218857,0.0
0.20516594204999522,0.0
0.21771739361639172,0.0
0.3216416161455373,0.0
0.29212223443940666,0.0
0.2503610043666337,0.0
0.2423641466545795,0.0
0.21263989072089823,0.0
0.474523685026844,0.0
0.3477916567608845,0.0
0.2632344616257588,0.0
0.22319012635294724,0.0
0.3445620308196749,0.0
0.4127033182297002,0.0
0.22575063617010396,0.0
0.1305274421899703,0.0
0.332209134495677,0.0
0.17752298727577814,0.0
0.20628129217728314,0.0
0.33610329230963176,0.0
0.32853758920520804,0.0
0.36483205466038776,0.0
0.22859954451913334,0.0
0.3147378856702402,0.0
0.2348713225127338,0.0
0.09523391711129184,0.0
0.41992568193383095,0.0
0.33098173361780897,0.0
0.1595442930421186,0.0
0.335137223587746,0.0
0.053593957703336845,0.0
0.3790254316897481,0.0
0.23854178125133174,0.0
0.2707789035687399,0.0
0.2178222389777739,0.0
0.18150913390786677,0.0
0.28076193528903814,0.0
0.30283660374100063,0.0
0.308154702530235,0.0
0.3529985772643578,0.0
0.18676020208378266,0.0
0.16674547959291242,0.0
0.129708896315614,0.0
0.1804534146000249,0.0
0.3163964757105865,0.0
0.1951063615978052,0.0
0.29077696616869375,0.0
0.27135708107486933,0.0
0.08252959743060383,0.0
0.4671581650382395,0.0
0.3044786024781625,0.0
0.27188352802082894,0.0
0.2445175557110855,0.0
0.2780246719501992,0.0
0.09681865672033349,0.0
0.4332848212532106,0.0
0.18334740411970202,0.0
0.31131200382592,0.0
0.23365653025620575,0.0
0.28054961012777235,0.0
0.04507366141898771,0.0
0.3254210962283464,0.0
0.24044491701748077,0.0
0.15968134850630883,0.0
0.24575041261432173,0.0
0.3254848956193459,0.0
0.3575076382186031,0.0
0.22929873815311733,0.0
0.3153881331545708,0.0
0.15571928601895685,0.0
0.2862705682192904,0.0
0.38445087136273404,0.0
0.023305168537677206,0.0
0.3733911980995554,0.0
0.31539732012692034,0.0
0.24869565959214257,0.0
0.2501166482470879,0.0
0.3056803587278575,0.0
0.25563727808543285,0.0
0.3400124568356936,0.0
0.288961576602354,0.0
0.2491871074100942,0.0
0.20003368013757233,0.0
0.41995371221980676,0.0
0.11590384995190539,0.0
0.3363479020462161,0.0
0.4103723177454394,0.0
0.28266434733756995,0.0
0.34366669578146825,0.0
0.32044513628348464,0.0
0.175566321820608,0.0
0.011614422652286668,0.0
0.31752544424101015,0.0
0.26671099405348764,0.0
0.3007504358964417,0.0
0.2401472751025837,0.0
0.2082112011852077,0.0
0.37080577452704255,0.0
0.30031303774138546,0.0
0.09625925878548647,0.0
0.2587146537519197,0.0
0.23701770862138843,0.0
0.0648598441034387,0.0
0.2590099376590503,0.0
0.2982321853018296,0.0
0.18640158167443177,0.0
0.14381579956455567,0.0
0.3127477707712156,0.0
0.23756450496889936,0.0
0.2982525112437934,0.0
0.1485641630506186,0.0
0.3112345743527126,0.0
0.23534157865969446,0.0
0.2704462860319503,0.0
0.2633551077823876,0.0
0.05036118290911264,0.0
0.12759323081008922,0.0
0.1658066823452899,0.0
0.5196258362551087,0.0
0.3461895538632855,0.0
0.2603709367803123,0.0
0.3213273803056331,0.0
0.3211102098493294,0.0
0.24276301283464435,0.0
0.28795420324794124,0.0
0.2671370870834653,0.0
0.2872380533523664,0.0
0.3105633829446691,0.0
0.2917697441713837,0.0
0.3288919970229799,0.0
0.29742295759066606,0.0
0.2915564428266541,0.0
0.2709093010425919,0.0
0.2965599732124048,0.0
0.3492875172067915,0.0
0.3342546118688271,0.0
0.3384756548635375,0.0
0.23080070418974244,0.0
0.22747542263974313,0.0
0.3366772164556059,0.0
0.3302733567716696,0.0
0.2645085553652392,0.0
0.29294392517469825,0.0
0.16796331265954417,0.0
0.28695103284336015,0.0
0.2615637904811746,0.0
0.219540616767747,0.0
0.29238186151586343,0.0
0.6082739704720583,0.0
0.21422760627584098,0.0
0.33580453925585907,0.0
0.1636580173842025,0.0
0.42740031469496664,0.0
0.33535713463583416,0.0
0.22520378997074464,0.0
0.295379928814258,0.0
0.21629593904783234,0.0
0.23860886722513563,0.0
0.3171231337448744,0.0
0.21991698243331603,0.0
0.20941965731740242,0.0
0.4781064208940061,0.0
0.19743582873967136,0.0
0.2917121649571989,0.0
0.1940103406338958,0.0
0.25175233488354787,0.0
0.31408796942130834,0.0
0.0898085340950068,0.0
0.24842958522221023,0.0
0.1638352864726041,0.0
0.1995145095231522,0.0
0.2784822970622062,0.0
0.1896028863913183,0.0
0.39416217944810394,0.0
0.15404679676824046,0.0
0.519266157415789,0.0
0.4239461440695743,0.0
0.25194016044607037,0.0
0.2986508067074502,0.0
0.20702428611214954,0.0
0.25105629571943044,0.0
0.17793241819045932,0.0
0.21983915066866597,0.0
0.31504622554167044,0.0
0.3124635028368133,0.0
0.27577404105589154,0.0
0.2074600694886547,0.0
0.28070561477259176,0.0
0.27027102122505353,0.0
0.21296901312602695,0.0
0.13961417573536078,0.0
0.24089493070539547,0.0
0.18094468792742158,0.0
0.31169950750944664,0.0
0.0908133593021972,0.0
0.3333109350035135,0.0
0.4437374440228538,0.0
0.22167805934782414,0.0
0.1287530247450403,0.0
0.4731488302420397,0.0
0.30980457800901695,0.0
0.2781972022740515,0.0
0.308045580381635,0.0
0.308585814186296,0.0
0.3260505705817188,0.0
0.3614277106591063,0.0
0.3162187305951166,0.0
0.27939702534570426,0.0
0.20702802314256363,0.0
0.30343132861775335,0.0
0.2419697278699729,0.0
0.3451410815906205,0.0
0.25551020635669314,0.0
0.3225646735646997,0.0
0.18959178006796687,0.0
0.39792394998464575,0.0
0.2498773845164755,0.0
0.3961483827976263,0.0
0.22784399163375452,0.0
0.32415755939218555,0.0
0.1661740126730875,0.0
0.27563381390724045,0.0
0.4684028305896139,0.0
0.29117171674344433,0.0
0.25693684256506544,0.0
0.4705756247015498,0.0
0.23038888962463572,0.0
0.1728838022718005,0.0
0.17423373543375179,0.0
0.34567351577243377,0.0
0.16738808941036418,0.0
0.24787631021123296,0.0
0.27138752688583534,0.0
0.5283381896542922,0.0
0.3613559207110627,0.0
0.2499270267301639,0.0
0.31913613372208594,0.0
0.29635661073787334,0.0
0.2756759159821137,0.0
0.1759428355465048,0.0
0.06588650305289548,0.0
0.40867276586191614,0.0
0.2944069383826197,0.0
0.23605818467488626,0.0
0.22197517993515792,0.0
0.3032364278556038,0.0
0.20335546941634866,0.0
0.13671924048334005,0.0
0.2986798017854234,0.0
0.16388149560206275,0.0
0.40998168550964925,0.0
0.4439199398359978,0.0
0.3608596427403559,0.0
0.26582358645575854,0.0
0.3758634767485959,0.0
0.16024388357592523,0.0
0.47380285561077434,0.0
0.23442733638944652,0.0
0.34124364708485444,0.0
0.2869252731151785,0.0
0.338972496169215,0.0
0.3731889042018435,0.0
0.1759728914657155,0.0
0.11486916354811474,0.0
0.1184264132394997,0.0
0.3597753885684045,0.0
0.3459362025836552,0.0
0.33712180434175687,0.0
0.354907811716188,0.0
0.39921005110326174,0.0
0.2672669957260384,0.0
0.30043882881262257,0.0
0.16722945510711507,0.0
0.17570477131294532,0.0
0.06848305879666289,0.0
0.20336461345370452,0.0
0.4308979178819762,0.0
0.28491033811260746,0.0
0.1018390151002101,0.0
0.43859854693241906,0.0
0.3819705678931282,0.0
0.23539187989429516,0.0
0.13552751863095006,0.0
0.3653763912367961,0.0
0.2242790084734037,0.0
0.21625604656301073,0.0
0.22608929178995704,0.0
0.26656101166125035,0.0
0.37005243595754966,0.0
0.2603445172554004,0.0
0.26197263882017724,0.0
0.2734542360585748,0.0
0.06607240458714378,0.0
0.3397634086409385,0.0
0.2927769335685815,0.0
0.3441670178756797,0.0
0.38887638532605695,0.0
0.3717209811160327,0.0
0.3920620241158025,0.0
0.2487967668983498,0.0
0.4259162885656408,0.0
0.3201978937791703,0.0
0.46011898096607606,0.0
0.19763775696415975,0.0
0.3229529619962829,0.0
0.26871108329839927,0.0
0.3579172655850398,0.0
0.27816153118548037,0.0
0.3712460625726458,0.0
0.3176776450794204,0.0
0.06954164270319893,0.0
0.3894347340586115,0.0
0.18313610511712958,0.0
0.23841618767404185,0.0
0.2941526723732142,0.0
0.31160610662395594,0.0
0.24573434465333607,0.0
0.2246549325035669,0.0
0.22127108890064975,0.0
0.2759658386073586,0.0
0.26810033755712415,0.0
0.22241688569695717,0.0
0.13947937999856774,0.0
0.08118938630231909,0.0
0.17947986112858236,0.0
0.22311189708804657,0.0
0.22324394727580982,0.0
0.18733445509423807,0.0
0.1442696904382602,0.0
0.2250330293498255,0.0
0.2513865669961508,0.0
0.3344254556621925,0.0
0.40128767349915395,0.0
0.20849170209802115,0.0
0.2440160251697272,0.0
0.26170703213674684,0.0
0.3543003591319576,0.0
0.4308377147480237,0.0
0.38267462793683005,0.0
0.36406610477553597,0.0
0.3316563019194503,0.0
0.08718817237874926,1.0
0.2265059492432028,0.0
0.3612762269056484,0.0
0.30665141070549756,0.0
0.22339550108579703,0.0
0.3860381730407463,0.0
0.21951597829672914,0.0
0.4701634417513655,0.0
0.21842655994897492,0.0
0.16908825285112153,0.0
0.3219895385784655,0.0
0.29480336476484326,0.0
0.16671193772757542,0.0
0.18606854095669878,0.0
0.3212485281241685,0.0
0.311910641616983,0.0
0.22091478344574086,0.0
0.34897027310033846,0.0
0.29572240823260787,0.0
0.40317775617158447,0.0
0.37796909582943206,0.0
0.45996236761985615,0.0
0.2633086367444664,0.0
0.32438397278459363,0.0
0.16578290748828084,0.0
0.21111776409447672,0.0
0.15332344418576727,0.0
0.2015892885137609,0.0
0.2705370148333398,0.0
0.3397027995971017,0.0
0.23112108010375135,0.0
0.2722047749327988,0.0
0.2218628556886612,0.0
0.38785292266981575,0.0
0.25392167581512987,0.0
0.29096837429594247,0.0
0.29105478072561164,0.0
0.17372780771134735,0.0
0.22709009764976487,0.0
0.3137594137728778,0.0
0.33603341562116495,0.0
0.4123672808017774,0.0
0.771528297874666,0.0
0.21118100104197635,0.0
0.11564296394849027,0.0
0.30054278521250766,0.0
0.2807267120233826,0.0
0.25082808002436635,0.0
0.3203327123095706,0.0
0.07571275281169185,0.0
0.2858571090036592,0.0
0.28501438158765824,0.0
0.2769872603466968,0.0
0.40739121196415795,0.0
0.26177312931855357,0.0
0.21642722140551407,0.0
0.17561003454409874,0.0
0.2858561208507877,0.0
0.36041627168704393,0.0
0.26208518039198136,0.0
0.1610225777528691,0.0
0.16809559607485247,0.0
0.2198111460578483,0.0
0.2869387645230671,0.0
0.26240219815676413,0.0
0.23570247779607978,0.0
0.10140845968975097,0.0
0.46142958944100804,0.0
0.32402905213699473,0.0
0.3379362918080502,0.0
0.3296111603103292,0.0
0.38182098277643184,0.0
0.26022734452383506,0.0
0.1637195643216633,0.0
0.3212528673382928,0.0
0.3425204004170689,0.0
0.2846559732165974,0.0
0.39817684794638475,0.0
0.203683158623773,0.0
0.26451074148492604,0.0
0.2181395255566017,0.0
0.3981971978025988,0.0
0.21840966865151273,0.0
0.2390430656758605,0.0
0.3125423511462201,0.0
0.30169452319830287,0.0
0.17958635218370142,0.0
0.48932826643926813,0.0
0.32172894583341427,0.0
0.28542358273417767,0.0
0.20039021634613385,0.0
0.3487498755712437,0.0
0.26716791818063734,0.0
0.30297132768014917,0.0
0.3056368502595872,0.0
0.15019629650662292,0.0
0.27507015298406745,0.0
0.3414335395129975,0.0
0.18761007584053102,0.0
0.3011679071626854,0.0
0.011697661737762467,0.0
0.25443881282891284,0.0
0.26469341449398204,0.0
0.22031448205397988,0.0
0.23163281618257034,0.0
0.35985648962447864,0.0
0.27305634969373305,0.0
0.1633690977977446,0.0
0.23064979104319075,0.0
0.3171965990338528,0.0
0.27885622658618603,0.0
0.25688560513050707,0.0
0.287372245435323,0.0
0.40696800530082544,0.0
0.3151968027080898,0.0
0.2673449307139664,0.0
0.3202417047797698,0.0
0.2662056689207559,0.0
0.15776765584888053,0.0
0.230572473083551,0.0
0.5145103352108207,0.0
0.24599458680347702,0.0
0.16959777198957468,0.0
0.3971920602568023,0.0
0.3092067336698763,0.0
0.18955713382364267,0.0
0.3047274299741965,0.0
0.14384801843060432,0.0
0.2689170941986002,0.0
0.2639552154022184,0.0
0.24316080872841406,0.0
0.2096899519843445,0.0
0.24941326966446653,0.0
0.13767629879201243,0.0
0.14162953464482259,0.0
-0.05018059861695799,0.0
0.17820247409398166,0.0
0.371413449874355,0.0
0.34371074781081157,0.0
0.33714117812559685,0.0
0.1880916503747486,0.0
0.21409268004878124,0.0
0.2069244206391949,0.0
0.09054175998427692,0.0
0.2714777733351833,0.0
0.2780950239076737,0.0
0.34699012892551745,0.0
0.3113702780033952,0.0
0.37544983703491897,0.0
0.22728336532941357,0.0
0.43288049943056073,0.0
0.34333482077545374,0.0
0.3122586088000389,0.0
0.2576339167174744,0.0
0.12220233502044932,0.0
0.3036278991060718,0.0
0.20811049162478543,0.0
0.2408224600794937,0.0
0.2908735355458961,0.0
0.25705500128838676,0.0
0.21575678183258168,0.0
0.2714963610787443,0.0
0.28696746405533835,0.0
0.25681333649746696,0.0
0.27864397154655646,0.0
0.13644177011611222,0.0
0.38332710521469515,0.0
0.3831807096165959,0.0
0.24456682900980556,0.0
0.2571509432671827,0.0
0.16857785081148322,0.0
0.28362040583463366,0.0
0.3803761020685518,0.0
0.32308619983860254,0.0
0.260616147041812,0.0
0.22966676943911796,0.0
0.2850502568788115,0.0
0.3548903200804881,0.0
0.301231098551343,0.0
0.25332690611230213,0.0
0.25119872948484745,0.0
0.2599588630737738,0.0
0.2727266040592987,0.0
0.3584892171564459,0.0
0.3537713918627627,0.0
0.1664353924251053,0.0
0.23493977544142122,0.0
0.628121331125089,0.0
0.22905642389462594,0.0
0.3228906568831422,0.0
0.24828395411429854,0.0
0.32328762092232033,0.0
0.3459994658803506,0.0
0.1925057544247376,0.0
0.27922436829898284,0.0
0.24441383020242968,0.0
0.2870271003621676,0.0
0.09353020587186209,0.0
0.299480104706739,0.0
0.3081986045027388,0.0
0.3821666203624068,0.0
0.2846417296328648,0.0
0.16989590916561345,0.0
0.2609575273212442,0.0
0.21865446332479066,0.0
0.27697319828566347,0.0
0.27469442354792517,0.0
0.35365136321756235,0.0
0.28225439552222875,0.0
0.144143590037001,0.0
0.31461105389521016,0.0
0.6966240324333547,0.0
0.3694977503078549,0.0
0.4072456732659513,0.0
0.26099210724024136,0.0
0.25600891150152455,0.0
0.2605075893259622,0.0
0.33629623249493257,0.0
0.35718191880406347,0.0
0.3389179311300033,0.0
0.28348636494293933,0.0
0.30502488512672166,0.0
0.3076641440773015,0.0
0.3626738973263367,0.0
0.29008271670382835,0.0
0.3673004009547741,0.0
0.4171334910379352,0.0
0.3666727387096034,0.0
0.37420983288251736,0.0
0.3190541414126701,0.0
0.42990563633498224,0.0
0.349196796390462,0.0
0.3604161630561149,0.0
0.4215766786614016,0.0
0.333603049173576,0.0
0.26088512313742784,0.0
0.3915445153166454,0.0
0.11217540714983949,0.0
0.22987851328277042,0.0
0.22928931924025528,0.0
0.36017711964718724,0.0
0.2452581563803146,0.0
0.3735465934900408,0.0
0.3030478258154023,0.0
0.341041352227036,0.0
0.37001997579771784,0.0
0.1748656721718786,0.0
0.29728302058161926,0.0
0.3058400709117747,0.0
0.35142265282063206,0.0
0.2516977021374204,0.0
0.37285258868114723,0.0
0.2536959290988827,0.0
0.3228058078702242,0.0
0.11621484812385999,0.0
0.3563322927830421,0.0
0.24817433734006267,0.0
0.2682268426944351,0.0
0.2542100880650271,0.0
0.3325308227748007,0.0
0.23477823879907883,0.0
0.0983832681874137,0.0
0.40022437458905424,0.0
0.1115225901361296,0.0
0.20730906515057193,0.0
0.25506531658675724,0.0
0.16739812030084758,0.0
0.1993226847187045,0.0
0.27665117688359847,0.0
0.16864795974386593,0.0
0.31903695684956385,0.0
0.42900647352860205,0.0
0.1961197130660305,0.0
0.2492947187569256,0.0
0.24493876461582548,0.0
0.18637285037115192,1.0
0.19891105826500569,0.0
0.3741895893753042,0.0
0.26140471657154596,0.0
0.18643311433699578,0.0
0.24859214986366035,0.0
0.22966651552965345,0.0
0.15471016460812015,0.0
0.32523672767108647,0.0
0.3490164942759906,0.0
0.21945709329405816,0.0
0.4241451983044425,0.0
0.4743745228204476,0.0
0.36297841324496133,0.0
0.19210609663977393,0.0
0.2908957918634483,0.0
0.23027074181055557,0.0
0.23494432859236752,0.0
0.2613903810865915,0.0
0.28254008436714045,0.0
0.2501478128549712,0.0
0.2252912018927226,0.0
0.4079994779295061,0.0
0.3611122621786394,0.0
0.2675270557099392,0.0
0.43751131402854176,0.0
0.24767567195040918,0.0
0.2908773763572076,0.0
0.20969491508027546,0.0
0.3362661707182772,0.0
0.4064983290803866,0.0
0.2657535727457174,0.0
0.2901578865964124,0.0
